COMPANY ;PHONE;TRLR;AGE;MODE;PICKUP;ORIGIN CITY;STATE;DIST;DESTINATION CITY;STATE;DISTANCE ;RATE;LENGTH;WEIGHT;D2P;EXP;FUEL;MILES
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;\N;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;\N;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;\N;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;\N;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;20000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;198;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;30000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;42000;19;A;0;0
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;48;42000;19;A;0;0
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;DURANT;OK;333;HOUSTON;TX;0;\N;53;42000;19;A;128;332
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;DURANT;OK;333;HOUSTON;TX;0;\N;53;42000;19;A;128;332
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;DURANT;OK;333;HOUSTON;TX;0;\N;53;42000;19;A;128;332
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;48;43000;19;A;131;350
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;48;43000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;35000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;37000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;48;40000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;7000;19;A;131;350
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;MESQUITE;TX;255;MONROE CITY;TX;49;\N;53;\N;19;A;113;288
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCKINNEY;TX;285;HEMPSTEAD;TX;48;\N;53;5000;19;A;92;239
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;48;\N;19;A;146;363
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;48;\N;19;A;146;363
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;48;\N;19;A;146;363
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;48;\N;19;A;146;363
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;48;\N;19;A;146;363
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;CONROE;TX;39;\N;48;44000;19;A;186;473
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MEMPHIS;TX;383;HOUSTON;TX;0;\N;48;44000;19;A;201;512
TOTAL QU;800-580-3101;VR;9:00+;TL;Jun-30;MANSFIELD;TX;230;SUGAR LAND;TX;17;\N;48;9000;19;A;103;262
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LONGVIEW;TX;308;HOUSTON;TX;0;\N;53;40000;19;A;82;209
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;LONGVIEW;TX;308;LA PORTE;TX;25;\N;53;40000;19;A;89;227
TOTAL QU;800-580-3101;V;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;\N;53;18000;19;A;146;363
LANDSTAR;409-227-4567;V;9:00+;TL;Jun-30;ODESSA;TX;282;LA PORTE;TX;25;\N;53;43018;25;A;230;570
LANDSTAR;817-741-6246;V;9:00+;TL;Jun-30;COLLEGE STATION;TX;153;HOUSTON;TX;0;\N;53;48000;25;A;39;95
LANDSTAR;817-741-6246;V;9:00+;TL;Jun-30;COLLEGE STATION;TX;153;HOUSTON;TX;0;\N;53;48000;25;A;39;95
LANDSTAR;904-900-5778;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;43000;25;A;131;350
LANDSTAR;904-900-5778;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;43000;25;A;131;350
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;CHANNELVIEW;TX;205;HOUSTON;TX;0;\N;53;34368;25;A;10;24
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;CHANNELVIEW;TX;205;HOUSTON;TX;0;\N;53;34368;25;A;10;24
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;CHANNELVIEW;TX;205;HOUSTON;TX;0;\N;53;34368;25;A;10;24
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;CHANNELVIEW;TX;205;HOUSTON;TX;0;\N;53;34368;25;A;10;24
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;COOPER;TX;322;SEABROOK;TX;29;\N;53;42500;25;A;135;346
LANDSTAR;346-800-1808;V;9:00+;TL;Jun-30;LEWISVILLE;TX;265;HOUSTON;TX;0;\N;53;16000;25;A;101;262
LANDSTAR;210-998-6321;V;9:00+;TL;Jun-30;HOUSTON;TX;188;CLEVELAND;TX;48;\N;53;21000;25;A;18;45
LANDSTAR;346-201-7588;V;9:00+;TL;Jun-30;DALLAS;TX;254;HOUSTON;TX;0;500;\N;3500;25;A;94;240
LANDSTAR;956-744-5696;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;43500;25;A;131;350
LANDSTAR;956-744-5696;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;43500;25;A;131;350
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;LOLITA;TX;130;BAYTOWN;TX;29;\N;53;43000;25;A;55;136
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;LOLITA;TX;130;BAYTOWN;TX;29;\N;53;43000;25;A;55;136
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;POINT COMFORT;TX;129;BAYTOWN;TX;29;\N;53;43000;25;A;59;146
LANDSTAR;956-269-9698;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;25000;25;A;131;350
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;CROCKETT;TX;222;HOUSTON;TX;0;\N;53;40000;25;A;45;116
LANDSTAR;713-292-0866;V;9:00+;TL;Jun-30;CROCKETT;TX;222;HOUSTON;TX;0;\N;53;40000;25;A;45;116
ARNOLD T;469-329-5700;V;9:00+;TL;Jun-30;HAWKINS;TX;294;KATY;TX;22;\N;\N;\N;29;A;98;256
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;HAWKINS;TX;294;KATY;TX;22;\N;\N;\N;29;A;98;256
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;LUBBOCK;TX;347;SUGAR LAND;TX;17;\N;\N;\N;29;A;220;536
ARNOLD T;469-329-5700;V;9:00+;TL;Jun-30;ROANOKE;TX;256;BROOKSHIRE;TX;35;\N;\N;\N;29;A;119;300
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;TEMPLE;TX;133;NEW CANEY;TX;32;\N;\N;\N;29;A;69;187
TRI-STAT;843-407-7919;FSDV;9:00+;TL;Jun-30;DENTON;TX;274;HOUSTON;TX;0;\N;\N;\N;30;N;108;278
SUNTECK;561-910-6300;V;9:00+;TL;Jun-30;MESQUITE;TX;255;TOMBALL;TX;30;700;\N;40322;27;A;87;225
TRI-BROS;607-296-4528;V;9:00+;TL;Jun-30;SAN ANTONIO;TX;0;CONROE;TX;39;\N;53;7200;21;A;84;228
ARNOLD T;469-329-5700;V;9:00+;TL;Jun-30;DALLAS;TX;254;BROOKSHIRE;TX;35;\N;\N;\N;29;A;105;270
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;DALLAS;TX;254;HOUSTON;TX;0;950;\N;\N;29;A;94;240
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;DALLAS;TX;254;NEW CANEY;TX;32;\N;\N;\N;29;A;88;229
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;\N;\N;29;A;170;407
ARNOLD T;469-329-5700;VR;9:00+;TL;Jun-30;FORT WORTH;TX;239;HOUSTON;TX;0;\N;\N;\N;29;A;102;261
LANDSTAR;210-272-9850;V;9:00+;TL;Jun-30;LAREDO;TX;147;DAYTON;TX;40;1050;\N;42000;25;A;151;386
LANDSTAR;830-253-5995;V;9:00+;TL;Jun-30;SHREVEPORT;LA;351;HOUSTON;TX;0;\N;53;40000;25;A;95;242
LANDSTAR;830-253-5995;V;9:00+;TL;Jun-30;SHREVEPORT;LA;351;HOUSTON;TX;0;\N;53;40000;25;A;95;242
LANDSTAR;830-253-5995;V;9:00+;TL;Jun-30;SHREVEPORT;LA;351;HOUSTON;TX;0;\N;53;40000;25;A;95;242
SUREWAY;541-826-4786;V;9:00+;TL;Jun-30;POLLOCK;LA;390;HOUSTON;TX;0;\N;\N;45000;3;A;101;254
SUREWAY;541-826-4786;V;9:00+;TL;Jun-30;POLLOCK;LA;390;HOUSTON;TX;0;\N;\N;45000;3;A;101;254
SUNTECK;316-260-4430;VR;9:00+;TL;Jun-30;TYLER;TX;276;FREEPORT;TX;58;\N;\N;\N;27;A;107;276
SUNTECK;316-260-4430;VR;9:00+;TL;Jun-30;TYLER;TX;276;BAYTOWN;TX;29;\N;\N;42000;27;A;86;219
AMERICAN;903-527-0420;V;9:00+;TL;Jun-30;MISSOURI CITY;TX;180;HOUSTON;TX;0;\N;\N;\N;20;A;7;17
AMERICAN;903-527-0420;V;9:00+;TL;Jun-30;TYLER;TX;276;HOUSTON;TX;0;\N;\N;\N;20;A;86;220
FAIRMONT;310-888-1820;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;38000;30;A;131;350
FAIRMONT;310-888-1820;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;53;38000;30;A;131;350
BOB MURR;541-784-3737;V;9:00+;TL;Jun-30;POLLOCK;LA;390;HOUSTON;TX;0;550;\N;45000;12;A;101;254
SCHNEIDE;800-558-3957;V;9:00+;TL;Jun-30;NACOGDOCHES;TX;273;HOUSTON;TX;0;\N;1;6000;30;A;53;137
SCHNEIDE;800-558-3957;V;9:00+;TL;Jun-30;BROWNSVILLE;TX;253;HOUSTON;TX;0;\N;1;35000;30;A;146;362
SCHNEIDE;800-558-3957;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;\N;1;30000;30;A;97;251
SCHNEIDE;800-558-3957;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;\N;1;30000;30;A;100;258
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HUMBLE;TX;21;400;53;43857;30*;A;8;19
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HUMBLE;TX;21;500;53;43761;30*;A;8;19
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HUMBLE;TX;21;500;53;43857;30*;A;8;19
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HUMBLE;TX;21;\N;53;43761;30*;A;8;19
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HUMBLE;TX;21;\N;53;43857;30*;A;8;19
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;44686;30*;A;0;0
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;44793;30*;A;0;0
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;\N;53;45007;30*;A;0;0
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;BAYTOWN;TX;29;\N;53;43761;30*;A;10;25
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;BAYTOWN;TX;29;\N;53;45007;30*;A;10;25
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;BAYTOWN;TX;29;600;53;45007;30*;A;10;25
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;CLUTE;TX;52;\N;53;43761;30*;A;27;70
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;CLUTE;TX;52;600;53;43761;30*;A;27;70
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;HOUSTON;TX;188;MAGNOLIA;TX;50;\N;53;43761;30*;A;21;52
EDGE LOG;312-319-4766;V;9:00+;TL;Jun-30;LANCASTER;TX;241;HOUSTON;TX;0;\N;53;39888;30*;A;91;234
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;MISSOURI CITY;TX;180;HUMBLE;TX;21;600;\N;\N;30*;A;14;35
EDGE LOG;312-319-4766;VR;9:00+;TL;Jun-30;MISSOURI CITY;TX;180;MAGNOLIA;TX;50;600;\N;\N;30*;A;33;74
EDGE LOG;312-319-4766;V;9:00+;TL;Jun-30;NORTHLAKE;TX;262;HOUSTON;TX;0;600;53;41972;30*;A;100;257
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
ARMSTRON;844-239-0264;VR;9:00+;TL;Jun-30;ABILENE;TX;219;HOUSTON;TX;0;\N;53;43000;27;A;170;407
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;MESQUITE;TX;255;HOUSTON;TX;0;600;53;35000;20;A;94;241
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;DALLAS;TX;254;HOUSTON;TX;0;600;53;35000;20;A;94;240
RESULTS;972-665-6857;FV;9:00+;TL;Jun-30;RAYMONDVILLE;TX;211;PASADENA;TX;13;700;\N;\N;17;A;127;315
AMERICAN;574-387-5212;VR;9:00+;TL;Jun-30;DALLAS;TX;254;HOUSTON;TX;0;500;\N;\N;22;A;94;240
KING OF;316-530-5370;V;9:00+;TL;Jun-30;DENTON;TX;274;HOUSTON;TX;0;450;\N;\N;27;A;108;278
YELLOW D;714-617-1752;V;9:00+;TL;Jun-30;LA PORTE;TX;209;HOUSTON;TX;0;\N;53;40950;29;A;11;27
KING OF;316-413-2092;V;9:00+;TL;Jun-30;MCALLEN;TX;225;HOUSTON;TX;0;700;\N;42000;27;A;146;363
SUREWAY;479-202-4061;V;9:00+;PTL;Jun-30;HOUSTON;TX;188;HOUSTON;TX;0;700;\N;200;3;A;0;0
NOLAN TR;630-496-0085;V;9:00+;TL;Jun-30;DALLAS;TX;254;GALVESTON;TX;50;\N;\N;43000;23;A;113;290
NOLAN TR;630-496-0085;V;9:00+;TL;Jun-30;SEBASTIAN;TX;220;GALVESTON;TX;50;\N;\N;43000;23;A;145;357
NOLAN TR;956-232-3113;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;\N;30000;23;A;131;350
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;\N;53;10000;20;A;97;251
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;1000;53;10000;20;A;97;251
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;650;48;15000;20;A;97;251
INTEGRIT;937-684-8180;V;9:00+;TL;Jun-30;GRAND PRAIRIE;TX;244;HOUSTON;TX;0;800;48;10000;20;A;97;251
EPES LOG;866-247-0691;V;9:00+;TL;Jun-30;ROANOKE;TX;256;BROOKSHIRE;TX;35;\N;53;40366;22;A;119;300
TRAFFIX;888-401-3349;V;9:00+;TL;Jun-30;FORT WORTH;TX;239;HOUSTON;TX;0;500;53;45000;24;A;102;261
ZENGISTI;512-430-4600;V;9:00+;TL;Jun-30;NORTHLAKE;TX;262;HOUSTON;TX;0;\N;\N;\N;21;A;100;257
GLOBALTR;888-954-7231;VR;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;1000;53;44000;29;A;131;350
RFX INC;219-956-0540;V;9:00+;TL;Jun-30;FAIRFIELD;TX;209;CHANNELVIEW;TX;18;425;53;10000;16;A;65;166
DFH TRAN;817-367-7001;V;9:00+;TL;Jun-30;COPPELL;TX;255;HOUSTON;TX;0;\N;\N;\N;16;A;101;261
ADAMS MO;817-737-3636;VA;9:00+;TL;Jun-30;DURANT;OK;333;HOUSTON;TX;0;1000;\N;43500;10;A;128;332
NATIONWI;915-603-8854;VR;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;\N;\N;\N;15;A;131;350
GLOBALTR;888-954-7231;VR;9:00+;TL;Jun-30;LAREDO;TX;147;DAYTON;TX;40;1000;53;44000;29;A;151;386
MEADOW L;406-237-0870;V;9:00+;TL;Jun-30;MINERAL WELLS;TX;232;BAYTOWN;TX;29;500;\N;21000;35;A;128;329
TANAGER;210-314-6528;V;9:00+;TL;Jun-30;ROANOKE;TX;256;HOUSTON;TX;0;550;\N;\N;22;A;105;270
TANAGER;210-314-6528;V;9:00+;TL;Jun-30;WEATHERFORD;TX;232;HOUSTON;TX;0;650;\N;\N;22;A;111;286
VELOCITY;469-324-5958;V;9:00+;TL;Jun-30;GRAPEVINE;TX;255;HOUSTON;TX;0;575;\N;18000;26;A;101;260
THIRD CO;512-382-4052;V;9:00+;PTL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;650;10;1610;28;A;131;350
ELITE TR;878-999-2766;V;9:00+;TL;Jun-30;TEMPLE;TX;133;HOUSTON;TX;0;550;\N;45000;41;B;67;167
THIRD CO;512-382-4052;V;9:00+;TL;Jun-30;LAREDO;TX;147;HOUSTON;TX;0;1000;53;6810;28;A;131;350
ELITE TR;878-999-2766;V;9:00+;TL;Jun-30;DALLAS;TX;254;MISSOURI CITY;TX;20;550;\N;44000;41;B;100;257
ELITE TR;878-999-2766;V;9:00+;TL;Jun-30;MISSOURI CITY;TX;180;EL CAMPO;TX;69;450;\N;44000;41;B;23;59
APEX LOG;801-924-1850;VR;9:00+;TL;Jun-30;TEXARKANA;AR;381;HOUSTON;TX;0;\N;\N;43290;25*;A;115;299
